traffic_type,app,split,protocol_id,rtt,rtt_valid,syn_count,fin_count,rst_count,n_dst_ips,n_dst_ports,n_src_ports,conn_per_sec,packet_sizes,iats,directions
metaverse,Zepeto,pretrain,0,0.027484,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2560, 40, 40, 762, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 6705, 40, 40, 40]","[0.0, 0.027484, 0.00048, 0.003949, 0.03998, 0.291909, 0.000485, 0.000265, 0.033754, 0.349063, 0.080138, 0.001246, 0.001834, 0.001809, 0.00129, 0.001733, 0.000941, 0.000707, 0.000538, 0.000284, 0.000126, 0.102575, 4.1e-05, 9.5e-05, 0.018891, 0.006406, 0.001, 0.000955, 0.001007, 0.000944, 0.000782, 0.000731, 0.000621, 0.002656, 0.00083, 0.000749, 0.000701, 0.000899, 0.000371, 0.000374, 0.001352, 0.000232, 0.000816, 0.000439, 9.5e-05, 0.000425, 0.004779, 0.00045]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.030855,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2124, 40, 40, 40, 40, 40, 40, 40, 40, 560, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 10000, 40, 40]","[0.0, 0.030855, 0.000395, 0.001843, 0.038205, 0.575084, 0.00073, 0.000512, 0.031086, 0.050157, 0.060027, 0.002226, 0.000311, 0.017183, 0.001056, 0.001835, 0.001808, 0.00129, 0.001731, 0.000943, 0.000509, 0.000161, 0.053343, 0.019653, 0.000895, 0.000475, 0.000475, 0.000473, 0.000856, 0.002944, 0.00042, 0.043259, 0.006189, 0.000999, 0.000954, 0.001009, 0.000943, 0.000584, 0.000198, 0.00073, 0.000431, 0.00017, 0.002637, 0.000848, 0.000557, 0.000193, 0.0007, 0.000884, 0.008714, 0.000187, 0.000449, 0.000181, 0.000122, 0.000292, 0.000257, 5.9e-05, 9.9e-05, 0.000137, 0.026066, 0.000135, 0.000402, 0.000239, 0.000197, 0.000392]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.032467,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2560, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2312, 40, 40, 40, 40, 40]","[0.0, 0.032467, 0.000555, 0.003203, 0.040728, 0.209973, 0.030483, 0.434325, 0.080833, 0.001247, 0.001834, 0.001809, 0.00129, 0.001733, 0.00094, 0.000709, 0.000537, 0.000206, 0.000204, 0.128005, 0.001001, 0.000956, 0.001005, 0.000946, 0.005619, 0.000749, 0.000702, 0.002992, 0.001051, 0.021031, 7.3e-05, 0.000241, 0.012232, 0.000403, 0.000435, 0.000393]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.038299,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 1369, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 1574, 40]","[0.0, 0.038299, 0.000636, 0.002284, 0.04165, 0.140288, 0.02355, 0.510684, 0.06155, 0.002308, 0.00034, 8.6e-05, 0.016804, 0.001251, 0.001832, 0.001813, 0.001289, 0.001734, 0.055032, 0.01965, 0.000831, 0.00054, 0.000475, 0.000474, 0.00074, 0.003477, 0.000756, 0.000494, 0.001064, 0.00046, 0.000447, 0.039748, 0.006406, 0.001003, 0.000172, 0.000785, 0.001002, 0.000948, 0.000804, 0.000139, 0.000591, 0.000621, 0.000123, 0.002529, 0.000813, 0.000751, 0.000142, 0.000559, 0.000914, 0.000115, 0.000257, 0.000375, 0.000718, 0.000607, 0.034648, 0.000127, 0.000277, 0.000436, 0.000392, 8.9e-05, 0.000167, 0.000211, 3e-05, 0.000323]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.048331,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2560, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.048331, 0.00085, 0.001461, 0.042491, 0.069833, 0.000302, 0.040422, 0.563814, 0.086141, 0.001288, 0.001733, 0.000961, 0.000709, 0.000536, 0.000411, 0.000191, 0.000162, 4.2e-05, 8.8e-05, 0.176123, 0.000406, 0.000435, 0.000391, 0.000258, 0.004507, 0.0024, 0.001495, 0.00268]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,downstream_train,0,0.032651,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 3373, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.032651, 0.000378, 0.006398, 0.03391, 0.648944, 0.000203, 0.062077, 0.002448, 0.113707, 0.000302, 0.012862, 0.000175, 6.9e-05, 4e-05, 0.077347, 0.005634, 0.004006, 0.00706, 0.000902, 0.00543, 0.000903, 0.034335]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.032577,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 312, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 1312, 40, 40, 40, 1148, 40, 40, 40, 40, 4210, 40, 40, 40, 40, 10000, 40, 462, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 10000, 40, 40]","[0.0, 0.032577, 0.000227, 0.00076, 0.037587, 0.357488, 0.000563, 0.00033, 0.025357, 0.287508, 0.060487, 0.002282, 0.017282, 0.001247, 0.001834, 0.001808, 0.00129, 0.001732, 0.000942, 0.000707, 0.000396, 0.000142, 0.073307, 0.006461, 0.042431, 0.006222, 0.001, 0.000954, 0.001008, 0.000944, 0.000782, 0.00073, 0.00036, 0.000261, 0.003485, 0.00075, 0.000418, 0.000283, 0.004044, 0.00044, 0.00099, 0.000438, 0.000247, 0.003626, 0.000449, 0.000302, 7.8e-05, 0.000214, 5.7e-05, 0.0002, 0.013971, 0.000179, 0.000134, 0.000229, 0.011778, 0.000211, 0.000403, 0.000435, 0.000236, 0.000157, 0.000249, 0.000119, 9.3e-05, 0.000353]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1]"
metaverse,Zepeto,downstream_train,3,0.027575,True,0,0,0,42,4,1770,0.153301,"[72, 473, 71, 71, 471, 471]","[0.0, 0.027575, 21.1118, 0.004483, 0.028972, 0.014557]","[1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.037345,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.037345, 0.000289, 0.004479, 0.041815, 0.657699, 0.000612, 0.000166, 0.030557, 0.542249, 0.055648]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.034577,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.034577, 0.000266, 0.004601, 0.040073, 0.737336, 0.000729, 0.000703, 0.02416, 0.471018, 0.05463]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.031154,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.031154, 0.000241, 0.004728, 0.039966, 0.819425, 0.022991, 0.391651, 0.054513]","[1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,test,0,0.034169,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.034169, 0.000139, 0.001522, 0.042975, 0.013924, 0.933867, 0.025951, 0.251912, 0.053861]","[1, -1, 1, -1, 1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.038521,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.038521, 0.000205, 0.001371, 0.043894, 1.069971, 0.000263, 0.031447, 0.110201, 0.059248]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.041575,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.041575, 0.000192, 0.001502, 0.030415, 1.207698, 0.00022, 0.031155, 0.005238, 0.05746]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1]"
metaverse,Zepeto,pretrain,0,0.026505,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 216, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 10000, 40, 40, 10000, 40, 10000, 40, 6364, 40, 4382, 40, 10000, 40]","[0.0, 0.026505, 0.000365, 0.001269, 0.040725, 0.076032, 0.000746, 0.000505, 0.039939, 0.000187, 0.039181, 0.00031, 0.000333, 0.009084, 0.000337, 0.024345, 0.000225, 3.4e-05, 0.00825, 0.000312, 0.000324, 0.000322, 0.000297, 0.000546, 0.002055, 0.000219, 0.000118, 0.000185, 0.000114, 0.000299, 6.2e-05, 0.000238, 6.6e-05, 0.000234, 0.00018, 0.000115, 0.014439, 0.000133, 0.011859, 0.000324]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1]"
metaverse,Zepeto,test,0,0.034042,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.034042, 0.000113, 0.074759, 0.041577, 0.407213, 0.00024, 0.039618, 0.445236, 0.056877, 0.000523, 0.000414, 0.002999, 0.000535, 0.000323, 0.012815, 0.004875, 0.00453]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.063974,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2764, 40, 40, 40, 2764, 40, 40, 2764, 40, 2764, 2764, 40, 1402, 1402, 40, 1402, 40, 10000, 40, 2764, 1402, 1402, 40, 2764, 40, 2764, 2764, 40, 2764, 1402, 40, 1402, 40, 2764, 2764, 40, 2764, 2764, 40, 1402, 40, 2764, 2764, 40, 1402, 1402, 40]","[0.0, 0.063974, 0.000328, 0.07836, 0.045558, 0.824918, 0.032322, 0.036063, 0.05652, 0.003946, 0.017921, 0.006995, 0.001503, 0.016344, 0.000937, 0.013126, 0.000604, 0.000312, 0.000493, 0.001704, 0.004127, 5.4e-05, 3.3e-05, 9.2e-05, 1.6e-05, 7.7e-05, 1.5e-05, 4.7e-05, 3.2e-05, 1.4e-05, 4.5e-05, 3.1e-05, 1.5e-05, 0.005224, 4.7e-05, 0.000154, 1.9e-05, 4.4e-05, 4.6e-05, 3.1e-05, 6.2e-05, 3.2e-05, 1.6e-05, 4.5e-05, 3.3e-05, 1.7e-05, 4.2e-05, 3.1e-05, 1.6e-05, 8.1e-05, 1.6e-05, 4.3e-05, 3.3e-05, 1.6e-05, 4.4e-05, 3.2e-05, 1.5e-05, 7.7e-05, 1.7e-05, 4.3e-05, 3.4e-05, 1.5e-05, 4.3e-05, 3.1e-05]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, 1]"
metaverse,Zepeto,downstream_train,0,0.055767,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 1536, 40, 40, 40, 2338, 40, 40, 676, 40, 40, 40, 1402, 40, 10000, 40, 40, 10000, 40, 10000, 40, 10000, 40, 40, 9885, 40, 6713, 40, 10000, 40, 10000, 40, 10000, 40, 40, 6813, 2764, 40, 2764, 4126, 40, 8212, 2764, 40, 2764, 40, 2764, 1402, 40, 1402, 2764, 40, 2764]","[0.0, 0.055767, 0.000248, 0.079488, 0.044463, 0.890697, 0.042572, 0.003963, 0.041423, 0.0015, 0.000876, 0.002268, 0.000312, 4.4e-05, 0.039839, 0.005223, 1.8e-05, 0.006324, 0.000723, 0.000169, 0.000107, 0.000526, 0.000106, 0.004385, 0.001144, 0.001298, 0.000638, 0.004604, 0.000154, 0.00123, 0.000663, 0.000324, 0.000509, 0.002072, 0.002371, 0.000137, 0.011057, 0.00098, 0.006582, 3.7e-05, 0.000687, 0.000238, 0.000107, 0.00016, 0.0001, 0.000262, 2.6e-05, 0.001844, 0.000132, 0.001849, 8.8e-05, 0.00024, 2.9e-05, 3.8e-05, 3.4e-05, 1.6e-05, 7.1e-05, 1.6e-05, 4.2e-05, 3.1e-05, 1.5e-05, 4.8e-05, 3.2e-05, 1.5e-05]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, 1, -1]"
metaverse,Zepeto,downstream_train,0,0.050318,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 811, 40, 40, 40, 40, 40, 40, 634, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 40, 40, 10000, 40, 40, 8206, 40, 40, 10000, 40, 40, 4636, 40, 40, 10000, 40, 40, 3954, 40, 40, 10000, 40, 40, 10000]","[0.0, 0.050318, 0.000215, 0.081858, 0.035385, 0.070252, 0.055028, 0.77251, 0.058168, 0.000529, 0.000421, 0.000402, 0.001505, 0.001084, 0.000535, 0.000322, 0.000168, 0.010766, 0.002738, 0.003947, 0.023103, 0.000631, 0.000548, 0.000539, 0.000641, 8.6e-05, 0.000211, 0.012849, 0.000275, 0.000227, 0.000377, 0.000259, 0.000241, 0.000304, 0.000228, 0.000231, 0.000203, 6.5e-05, 0.000835, 0.000143, 6.6e-05, 0.000108, 3.6e-05, 6.3e-05, 6.8e-05, 4.1e-05, 6.3e-05, 0.003036, 6.5e-05, 0.000115, 0.000146, 2.9e-05, 0.000103, 0.000108, 0.005173, 0.000173, 0.000201, 0.00014, 9.6e-05, 0.031744, 0.000354, 0.000508, 0.00054, 0.000118]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1]"
metaverse,Zepeto,pretrain,0,0.04637,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2560, 40, 40, 40, 40, 40, 40]","[0.0, 0.04637, 0.000191, 0.08204, 0.041919, 0.136068, 0.028541, 0.726767, 0.080298, 0.004509, 0.002453, 0.000537, 0.000963, 0.000508, 0.000367, 0.000517, 0.001753, 0.000123, 0.000138, 0.027602, 0.001033, 0.00023, 0.000203, 0.000901]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.039198,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.039198, 0.000165, 0.082144, 0.041832, 0.202068, 0.029481, 0.659989, 0.057681, 0.000524, 0.000424, 0.000401, 0.001754, 0.000834, 0.000534, 0.000324]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.03512,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2560, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.03512, 0.000143, 0.082235, 0.041759, 0.269938, 0.029123, 0.592993, 0.073245, 0.006346, 0.004525, 0.002421, 0.000539, 0.00096, 0.000511, 0.000364, 0.00069, 0.001191, 0.000389, 0.026977, 0.000273, 0.000613, 0.000251, 0.000239, 0.000304]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.032215,True,1,0,0,42,4,1770,0.153301,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 1519, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.032215, 0.000116, 0.080377, 0.034897, 0.344975, 0.000241, 0.028973, 0.524773, 0.056998, 0.000524, 0.003413, 0.000534, 0.000323, 0.000158, 3.1e-05, 4.1e-05, 0.012558, 0.004887, 0.004529, 0.002401, 0.017822, 0.000644, 0.000295, 0.000173, 0.000138, 0.000202, 0.000179, 7.6e-05]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
